selling_price,km_driven,max_power,seats,mileage_num,engine_num,torque_NM,torque_rpm,no_year,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
450000,6750,86.8,5,18.5,1198,109,4500,4,0,0,1,1,0,1,0,0,0,0
650000,26000,91.1,5,20.7,1373,130,4000,6,0,0,1,1,0,1,0,0,0,0
430000,52000,81.86,5,17,1197,113.75,4000,4,0,0,1,1,0,1,0,0,0,0
1143000,51000,126.2,5,17,1582,259.9,2325,4,1,0,0,1,0,0,0,0,0,0
700000,20000,81.8,5,22,1197,113,4200,2,0,0,1,1,0,0,0,0,0,0
229999,18500,85.8,5,18.5,1197,114,4000,10,0,0,1,1,0,1,0,0,0,0
509999,142000,100,7,18.4,1493,240,2200,4,1,0,0,1,0,1,0,0,0,0
670000,50478,110.4,5,15.8,1499,140,4400,5,0,0,1,1,0,1,0,0,0,0
525000,9200,83.83,5,23.8,1199,114,3500,2,0,0,1,1,0,0,0,0,0,0
515000,40000,83.8,5,19.8,1461,200,1750,5,1,0,0,1,0,1,0,0,0,0
630000,5000,81.8,5,21,1197,113,4200,1,0,0,1,1,0,1,0,0,0,0
270000,2300,53.64,5,22.7,799,72,4386,2,0,0,1,1,0,1,0,0,0,0
300000,40000,47.3,5,22.7,796,69,3500,5,0,0,1,1,0,1,0,0,0,0
250000,119000,95,8,14,2489,220,2500,9,1,0,0,1,0,1,0,0,0,0
90000,100000,46.3,5,19.7,796,62,3000,16,0,0,1,1,0,1,1,0,0,0
750000,100000,88.5,7,24.5,1248,200,1750,4,1,0,0,1,0,1,0,0,0,0
135000,50000,67,5,18.9,1061,84,3500,12,0,0,1,1,0,1,0,1,0,0
275000,80000,73,5,15.1,1196,101,3000,8,0,0,1,1,0,1,0,1,0,0
740000,15000,108.5,5,17,1198,170,2875,3,0,0,1,1,0,1,0,0,0,0
690000,1303,86.7,5,17.8,1198,109,4500,2,0,0,1,0,0,1,0,0,0,0
3975000,31800,188,5,17,1968,400,2375,3,1,0,0,0,0,0,0,0,0,0
5150000,20000,214.56,5,22.3,2487,202,4400,2,0,0,1,0,0,0,0,0,0,0
3200000,45000,177,5,19.3,1999,430,2125,4,1,0,0,0,0,0,0,0,0,0
4100000,17000,280,5,9.5,3604,347,4300,4,0,0,1,1,0,0,0,0,0,0
1000000,4295,105.5,5,17.1,1496,140,4200,3,0,0,1,0,1,1,0,0,0,0
1000000,5229,105.5,5,17.1,1496,140,4200,3,0,0,1,0,1,1,0,0,0,0
550000,4701,81.86,5,20.7,1197,113.75,4000,2,0,0,1,0,1,1,0,0,0,0
600000,6757,81.8,5,21,1197,113,4200,5,0,0,1,0,1,1,0,0,0,0
675000,28182,103.52,5,14.3,1598,153,3800,5,0,0,1,0,1,0,0,0,0,0
950000,11533,104.55,5,14.2,1498,142,4000,2,0,0,1,0,1,1,0,0,0,0
850000,11688,117.3,5,17.8,1497,145,4600,4,0,0,1,0,1,1,0,0,0,0
2000000,68089,157.7,5,19.1,2494,213,4500,5,0,0,1,0,1,0,0,0,0,0
550000,57728,138.1,5,14.5,1794,173,4000,9,0,0,1,0,1,0,0,0,0,0
925000,23712,88.5,5,28,1248,200,1750,3,1,0,0,0,1,1,0,0,0,0
625000,70670,110,5,16.5,1499,140,4400,6,0,0,1,0,1,0,0,0,0,0
200000,43381,47.3,5,22.7,796,69,3500,7,0,0,1,0,0,1,0,1,0,0
635000,79011,117.3,5,18,1497,145,4600,7,0,0,1,0,1,0,0,0,0,0
550000,56494,88.7,5,18.2,1199,110,4800,5,0,0,1,0,1,1,0,0,0,0
425000,50000,88.73,5,21.7,1248,200,1750,7,1,0,0,1,0,1,0,1,0,0
220000,40000,67.1,5,18.9,998,90,3500,10,0,0,1,1,0,1,0,0,0,0
590000,10000,81.86,5,18.9,1197,113.75,4000,3,0,0,1,1,0,1,0,0,0,0
775000,35000,105,6,16.5,2498,247,1900,4,1,0,0,1,0,1,0,0,0,0
350000,58500,85.8,5,18.5,1197,114,4000,6,0,0,1,1,0,1,0,0,0,0
575000,20000,83.1,5,21.4,1197,115,4000,3,0,0,1,1,0,1,0,0,0,0
200000,43500,75,5,18,1198,104,4000,10,0,0,1,1,0,1,0,1,0,0
1575000,30000,153.86,7,17.6,2179,400,2125,3,1,0,0,1,0,1,0,0,0,0
600000,63000,98.59,5,22.7,1498,205,2500,6,1,0,0,1,0,1,0,0,0,0
720000,35000,62.1,7,15.9,2523,195,1800,5,1,0,0,1,0,1,0,0,0,0
158000,110000,69,5,19,1396,135,2500,9,1,0,0,1,0,1,0,1,0,0
1575000,25000,153.86,7,17.6,2179,400,2125,3,1,0,0,1,0,1,0,0,0,0
580000,30000,81.86,5,17.3,1197,113.75,4000,4,0,0,1,1,0,0,0,0,0,0
420000,50000,62.1,7,15.9,2523,195,1800,9,1,0,0,1,0,1,0,0,0,0
1200000,35000,121,8,17.3,1497,300,2125,3,1,0,0,1,0,1,0,0,0,0
350000,30000,67,5,23,999,91,4250,3,0,0,1,1,0,1,0,0,0,0
650000,56000,117.3,5,17.4,1497,145,4600,7,0,0,1,1,0,1,0,0,0,0
400000,12700,67.04,5,20.5,998,90,3500,4,0,0,1,1,0,1,0,0,0,0
700000,35000,108.5,5,21.5,1497,260,2125,3,1,0,0,1,0,1,0,0,0,0
520000,30000,82,5,19.1,1197,114,4000,4,0,0,1,1,0,1,0,0,0,0
450000,120000,120,9,12,2179,290,2300,9,1,0,0,1,0,1,0,0,0,0
850000,100000,147.94,7,14.1,2179,320,2250,4,1,0,0,1,0,1,0,0,0,0
350000,34000,53.3,5,25.1,799,72,4386,4,0,0,1,1,0,1,0,0,0,0
450000,56000,95,8,13,2489,220,2500,10,1,0,0,1,0,1,0,0,0,0
165000,90000,68.05,5,19.8,1086,99.04,4500,13,0,0,1,1,0,1,0,0,0,0
160000,65000,62.1,5,17.9,1086,96.1,3000,11,0,0,1,1,0,1,0,1,0,0
300000,80000,138,7,13.9,2179,320,2200,10,1,0,0,1,0,1,0,0,0,0
550000,90000,120,8,12,2179,290,2300,9,1,0,0,1,0,1,0,0,0,1
285000,40000,67.05,5,23.9,998,90,3500,6,0,0,1,1,0,1,0,0,0,0
850000,58000,126.2,5,19.6,1582,259.9,2325,5,1,0,0,1,0,1,0,0,0,0
700000,19100,94.68,5,19,1194,120,4250,3,0,0,1,1,0,1,0,0,0,0
900000,25000,103,7,19.3,1462,138,4400,3,0,0,1,1,0,1,0,0,0,0
180000,49455,46.3,5,19.7,796,62,3000,16,0,0,1,1,0,1,0,0,0,0
220000,100000,55.2,5,21.1,814,74.5,4000,5,0,0,1,1,0,1,0,0,0,0
120000,120000,74,5,22.3,1248,190,2375,8,1,0,0,1,0,1,0,0,0,0
220000,90000,80,5,17,1197,11.4,4000,11,0,0,1,1,0,1,1,0,0,0
420000,46815,76.9,5,22.1,1248,205,1750,8,1,0,0,1,0,1,0,1,0,0
160000,110000,70,5,19.4,1405,135.4,2500,8,1,0,0,1,0,1,0,0,0,0
250000,80000,55.2,5,21.1,814,74.5,4000,6,0,0,1,1,0,1,0,0,0,0
385000,100000,88.8,7,20.7,1248,200,1750,8,1,0,0,1,0,1,0,0,0,1
318000,80000,67.06,5,20.5,998,90,3500,7,0,0,1,1,0,1,0,0,0,0
480000,40000,81.86,5,20.1,1197,113.75,4000,3,0,0,1,1,0,1,0,0,0,0
330000,70000,67.04,5,23.1,998,90,3500,6,0,0,1,1,0,1,0,0,0,1
152000,80000,71,5,17,1405,135,2500,10,1,0,0,1,0,1,0,0,0,0
250000,40000,47.3,5,22.7,796,69,3500,7,0,0,1,1,0,1,0,0,0,0
248000,80000,71,5,17,1405,135,2500,10,1,0,0,1,0,1,0,0,0,0
300000,60000,75,5,18,1198,104,4000,10,0,0,1,1,0,1,0,1,0,0
550000,50000,81.83,5,18.6,1197,114.7,4000,4,0,0,1,1,0,1,0,0,0,0
650000,30000,88.73,5,22.5,1396,219.7,2125,5,1,0,0,1,0,1,0,0,0,0
445000,25000,82,5,18.9,1197,114,4000,4,0,0,1,1,0,1,0,0,0,0
450000,334000,102,7,12.8,2494,20.4,2500,11,1,0,0,1,0,1,0,0,0,0
600000,100000,100,7,17.4,1493,240,2200,5,1,0,0,1,0,1,0,0,0,0
495000,175000,108.45,5,19,1461,248,2250,7,1,0,0,1,0,1,0,0,0,0
220000,65000,103.3,5,12.6,1586,145,4100,10,0,0,1,1,0,0,0,0,0,1
260000,65000,103.3,5,12.6,1586,145,4100,10,0,0,1,1,0,0,0,0,0,1
150000,90000,62.1,5,17.9,1086,96.1,3000,12,0,0,1,1,0,1,0,0,0,0
200000,80000,68,5,20,1399,160,2000,10,1,0,0,1,0,1,0,1,0,0
1465000,110000,140,7,16.3,2179,320,2150,3,1,0,0,1,0,1,0,0,0,0
285000,80000,82,5,19.3,1248,154.9,2500,9,1,0,0,1,0,1,0,1,0,0
250000,60000,108.5,5,20,1339,123,1750,13,0,0,1,1,0,0,0,0,0,1
310000,160000,93.7,7,14.9,2489,218,2000,7,1,0,0,1,0,1,0,0,0,0
600000,100875,120,8,11.7,2179,290,2300,11,1,0,0,1,0,0,0,0,0,0
560000,20000,83.1,5,21.4,1197,115,4000,3,0,0,1,1,0,1,0,0,0,0
500000,30000,83.14,5,20.8,1197,115,4000,5,0,0,1,1,0,1,0,0,0,0
270000,118000,70,5,24,1120,160,2125,8,1,0,0,1,0,1,0,0,0,0
420000,69000,126.32,5,22.3,1582,259.8,2325,8,1,0,0,1,0,1,0,0,0,1
434999,25000,83.14,5,20.8,1197,115,4000,6,0,0,1,1,0,1,0,1,0,0
400000,100000,81.86,5,16.9,1197,113.75,4000,6,0,0,1,1,0,0,0,0,0,0
470000,110000,74,5,26.5,1248,190,2000,6,1,0,0,1,0,1,0,0,0,0
480000,60000,83.8,5,20.4,1461,200,1900,6,1,0,0,1,0,1,0,0,0,1
105000,128000,62,5,19.3,1086,96.1,3000,13,0,0,1,1,0,1,0,0,0,0
325000,120000,69,5,27.2,1047,140,2400,4,1,0,0,1,0,1,0,0,0,0
280000,80000,82,5,19.3,1248,154.9,2500,9,1,0,0,1,0,1,0,1,0,0
675000,5000,81.86,5,20.7,1197,113.75,4000,1,0,0,1,1,0,0,0,0,0,0
170000,90000,78.9,5,20.3,1197,111.8,4000,12,0,0,1,1,0,1,0,1,0,0
1250000,90000,126.2,5,19.6,1582,259.9,2325,4,1,0,0,1,0,1,0,0,0,0
600000,144030,177.6,5,12.8,2354,222,4300,9,0,0,1,1,0,1,0,0,0,0
819999,200000,98.6,5,25.1,1498,200,1750,7,1,0,0,1,0,1,0,0,0,0
650000,29000,81.83,5,18.6,1197,114.7,4000,5,0,0,1,1,0,1,0,0,0,0
105000,90000,57.5,5,17.3,1061,7.8,4500,14,0,1,0,1,0,1,0,1,0,0
200000,176000,66,5,17,1461,16,2000,12,1,0,0,1,0,1,0,1,0,0
200000,150000,69,5,19,1396,135,2500,8,1,0,0,1,0,1,0,0,0,0
220000,90000,34.2,8,16.8,796,59,2500,5,0,0,1,1,0,1,0,0,0,0
500000,70000,103.2,5,15,1598,153,3800,7,0,0,1,1,0,1,0,1,0,0
175000,99000,65,5,19.2,1461,16,2000,14,1,0,0,1,0,1,0,1,0,0
450000,5000,84,5,23.8,1199,114,3500,3,0,0,1,1,0,1,0,0,0,0
210000,90000,123.7,5,16.5,1991,305,2000,13,1,0,0,1,0,1,1,0,0,0
270000,89000,73.9,5,21.1,1248,113,4500,10,1,0,0,1,0,1,0,1,0,0
110000,88000,62,5,16.8,1405,12.5,2500,15,1,0,0,1,0,1,0,1,0,0
480000,30000,74,5,26.5,1248,190,2000,6,1,0,0,1,0,1,0,0,0,0
650000,50000,74,5,26.5,1248,190,2000,5,1,0,0,1,0,0,0,1,0,0
480000,80000,74,5,23.4,1248,190,2000,8,1,0,0,1,0,1,0,0,0,0
700000,40000,88.73,5,22.5,1396,219.7,2125,5,1,0,0,1,0,1,0,0,0,0
650000,110000,88.76,7,20.7,1248,200,1750,6,1,0,0,1,0,1,0,0,0,1
1300000,48000,126.2,5,19.6,1582,259.9,2325,6,1,0,0,1,0,1,0,1,0,0
1350000,97000,138.03,5,16.9,1968,320,2125,5,1,0,0,1,0,0,0,0,0,0
1000000,60000,108.6,5,22.1,1498,250,2250,5,1,0,0,1,0,0,0,0,0,0
1700000,110000,165,5,19.3,2987,510,2500,10,1,0,0,1,0,0,0,0,0,1
1080000,12800,105.5,5,17.8,1496,140,4200,3,0,0,1,1,0,0,0,0,0,0
170000,40000,55.2,5,21.1,814,74.5,4000,9,0,0,1,1,0,1,0,0,0,0
610000,49000,74,5,28.4,1248,190,2000,4,1,0,0,1,0,1,0,0,0,0
350000,25000,85.8,5,18.5,1197,114,4000,7,0,0,1,1,0,1,0,0,0,0
260000,65000,47.3,5,22.7,796,69,3500,5,0,0,1,1,0,1,0,1,0,0
700000,20000,91.7,5,20.4,1248,209,2000,6,1,0,0,1,0,1,0,0,0,0
678000,17000,75,5,18.7,999,95,3650,3,0,0,1,1,0,1,0,0,0,0
800000,15000,88.5,5,23.6,1248,200,1750,6,1,0,0,1,0,1,0,0,0,0
400000,120000,67.04,5,23.5,1364,170,2100,7,1,0,0,1,0,1,0,1,0,0
300000,49000,80,5,18.5,1197,11.4,4000,11,0,0,1,1,0,1,0,0,0,0
520000,29000,81.83,5,18.6,1197,114.7,4000,5,0,0,1,1,0,1,0,0,0,0
850000,55000,108.5,5,19.6,1461,248,2250,4,1,0,0,1,0,0,0,0,0,0
1460000,5000,121,7,17.3,1497,300,2125,2,1,0,0,1,0,1,0,0,0,0
830000,35000,108.5,5,21.5,1497,260,2125,4,1,0,0,1,0,1,0,0,0,0
430000,5000,67,5,20.6,1198,104,4000,3,0,0,1,1,0,1,0,1,0,0
850000,60000,98.59,5,22.7,1498,205,2500,4,1,0,0,1,0,1,0,0,0,0
650000,70000,83.14,5,20.8,1197,115,4000,4,0,0,1,1,0,1,0,0,0,0
120000,120000,110,5,16.8,1493,24,2750,13,1,0,0,1,0,1,0,1,0,0
730000,65100,100,7,18.4,1493,240,2200,5,1,0,0,1,0,1,0,1,0,0
525000,20000,81.8,5,20.8,1197,113,4200,2,0,0,1,1,0,0,0,0,0,0
600000,108000,88.73,5,21.1,1396,220,2125,6,1,0,0,1,0,1,0,0,0,0
500000,15000,81.8,5,21.2,1197,113,4200,2,0,0,1,1,0,1,0,0,0,0
150000,77000,62.1,5,17.9,1086,96.1,3000,12,0,0,1,1,0,1,0,0,0,0
409999,18500,67.04,5,20.5,998,90,3500,6,0,0,1,1,0,1,0,0,0,0
625000,120000,100,7,18.4,1493,240,2200,5,1,0,0,1,0,1,0,0,0,0
290000,15200,53.3,5,25.1,799,72,4386,6,0,0,1,1,0,1,0,0,0,0
500000,35000,117.3,7,17.3,1497,145,4600,6,0,0,1,1,0,1,0,0,0,0
475000,80000,126.32,5,22.3,1582,259.8,2325,10,1,0,0,1,0,1,0,0,0,0
190000,70000,55.2,5,21.1,814,74.5,4000,8,0,0,1,1,0,1,0,0,0,0
750000,80000,140,7,15.1,2179,330,2200,7,1,0,0,1,0,1,0,1,0,0
525000,120000,108.5,5,19,1461,248,2250,7,1,0,0,1,0,1,0,1,0,0
495000,82000,163.7,5,17.3,1998,380,2000,9,1,0,0,1,0,1,0,0,0,1
2625000,9000,177,5,13.6,1999,430,2125,4,1,0,0,0,0,0,0,0,0,0
5150000,20000,214.56,5,22.3,2487,202,4400,2,0,0,1,0,0,0,0,0,0,0
3200000,45000,177,5,19.3,1999,430,2125,4,1,0,0,0,0,0,0,0,0,0
503000,110000,147.94,7,14.1,2179,320,2250,6,1,0,0,1,0,1,0,0,0,0
3800000,20000,190,5,18,1969,400,2500,2,1,0,0,1,0,0,0,0,0,0
2000000,68089,157.7,5,19.1,2494,213,4500,5,0,0,1,0,1,0,0,0,0,0
225000,58343,67.05,5,21.7,998,90,3500,8,0,0,1,0,1,1,0,0,0,0
740000,38817,74,5,27.3,1248,190,2000,3,1,0,0,0,0,1,0,0,0,0
550000,56494,88.7,5,18.2,1199,110,4800,5,0,0,1,0,1,1,0,0,0,0
750000,79328,100.6,7,12.9,2494,200,2400,8,1,0,0,0,1,1,0,1,0,0
650000,5621,81.8,5,22,1197,113,4200,2,0,0,1,0,1,0,0,0,0,0
625000,25538,88.73,5,16.7,1496,132,3000,4,0,0,1,0,1,1,0,0,0,0
600000,69779,81.8,5,22,1197,113,4200,3,0,0,1,0,0,0,0,0,0,0
450000,56290,73.97,5,24,1186,190.24,2000,4,1,0,0,0,0,1,0,0,0,0
5400000,7500,190,5,16.7,1995,400,2125,2,1,0,0,0,0,0,0,0,0,0
5500000,8500,190,5,16.7,1995,400,2125,2,1,0,0,0,0,0,0,0,0,0
779000,7032,88.76,5,19,1199,110,4800,2,0,0,1,0,1,0,0,0,0,0
645000,11000,103.5,5,14.3,1598,153,3800,5,0,0,1,0,0,0,0,0,0,0
2475000,2000,150,5,16.8,1984,350,2125,3,1,0,0,0,0,0,0,0,0,0
321000,60000,118,5,16.8,1497,146,2500,11,0,0,1,1,0,0,0,1,0,0
585000,50000,78.9,5,17.7,1197,104,3100,4,0,0,1,1,0,1,0,0,0,0
225000,70000,68,5,20,1399,160,2000,10,1,0,0,1,0,1,0,0,0,0
500000,70000,98.6,5,25.8,1498,200,1750,4,1,0,0,1,0,1,0,0,0,0
350000,90000,90,5,23,1396,22.4,2250,10,1,0,0,1,0,1,0,0,0,1
756000,70000,88.5,7,24.5,1248,200,1750,5,1,0,0,1,0,1,0,1,0,0
240000,50000,47.3,5,22.7,796,69,3500,7,0,0,1,1,0,1,0,0,0,0
80000,120000,35,8,19.7,796,6.1,3000,9,0,0,1,1,0,1,0,1,0,0
800000,5000,81.86,5,17.1,1197,114.73,4000,2,0,0,1,1,0,1,0,0,0,0
1250000,25000,147.94,7,17.6,2179,320,2250,3,1,0,0,1,0,1,0,0,0,0
320000,80000,120,7,12,2179,290,2300,12,1,0,0,1,0,1,0,0,0,1
509999,25000,82,5,18.9,1197,114,4000,4,0,0,1,1,0,1,0,0,0,0
650000,15000,74,5,22.9,1248,190,2375,2,1,0,0,1,0,1,0,0,0,0
210000,35000,67.1,5,20.9,998,90,3500,10,0,0,1,1,0,1,0,1,0,0
110000,80000,46.3,5,19.7,796,62,3000,13,0,0,1,1,0,1,0,1,0,0
665000,25000,108.5,5,21.5,1497,260,2125,4,1,0,0,1,0,1,0,0,0,0
555000,52000,108.62,5,21.6,1498,250,2250,4,1,0,0,1,0,1,0,0,0,0
560000,52000,108.62,5,21.6,1498,250,2250,4,1,0,0,1,0,1,0,0,0,0
375000,80000,77,6,25.3,1198,190,2000,5,1,0,0,1,0,1,0,0,0,0
290000,77000,82,5,19.3,1248,154.9,2500,10,1,0,0,1,0,1,0,1,0,0
2950000,50000,174.5,7,15,2755,450,2000,4,1,0,0,1,0,0,0,0,0,0
605000,127000,74.02,5,28.4,1248,190,2000,4,1,0,0,1,0,1,0,0,0,0
720000,30000,88.7,5,17.5,1199,110,4800,4,0,0,1,1,0,1,0,0,0,0
800000,70000,88.5,7,24.5,1248,200,1750,4,1,0,0,1,0,1,0,0,0,0
1325000,54000,140,7,16,2179,330,2200,4,1,0,0,1,0,1,0,0,0,0
625000,120000,116.9,6,10.5,2835,292,2000,10,1,0,0,1,0,1,0,1,0,0
350000,116500,90,5,23,1396,22.4,2250,10,1,0,0,1,0,1,0,0,0,0
600000,145000,100,8,12.9,2494,200,2400,9,1,0,0,1,0,1,0,1,0,0
300000,120000,82.85,5,18.5,1197,113.7,4000,9,0,0,1,1,0,1,0,0,0,0
240000,120000,138.1,7,13.9,2179,320,2200,10,1,0,0,1,0,1,0,0,0,0
377000,80000,99,5,25.8,1498,215,2375,5,1,0,0,1,0,1,0,0,0,0
450000,140000,93.7,7,16,1373,130,4000,8,0,0,1,1,0,1,0,0,0,0
160000,100000,103.2,5,13.9,1599,14.9,3000,13,0,0,1,1,0,1,1,0,0,0
525000,100000,81.86,5,20.1,1197,113.75,4000,2,0,0,1,1,0,1,0,0,0,0
550000,168000,102,8,12.8,2494,20.4,2500,10,1,0,0,1,0,1,0,1,0,0
270000,120000,147.9,5,18.3,1991,327,2600,11,1,0,0,1,0,1,0,0,0,1
570000,145000,67.05,5,23.5,1364,170,2100,5,1,0,0,1,0,1,0,1,0,0
225000,90000,68,5,20,1399,160,2000,10,1,0,0,1,0,1,0,1,0,0
590000,90000,81.86,5,20.1,1197,113.75,4000,2,0,0,1,1,0,1,0,0,0,0
1675000,80000,170,5,17.1,1956,350,2125,3,1,0,0,1,0,1,0,0,0,0
800000,33000,94.93,5,19.4,1194,120,4250,2,0,0,1,0,0,1,0,0,0,0
450000,13500,82.4,5,18.2,1199,108.5,5000,7,0,0,1,1,0,1,0,0,0,0
300000,80000,70,5,17,1405,13.5,2500,9,1,0,0,1,0,1,0,0,0,0
645000,20000,81.83,5,18.6,1197,114.7,4000,4,0,0,1,1,0,1,0,0,0,0
520000,58000,74,5,23.4,1248,190,2000,8,1,0,0,1,0,1,0,0,0,0
200000,40000,55.2,5,21.1,814,74.5,4000,8,0,0,1,1,0,1,0,0,0,0
700000,30000,117.3,5,17.4,1497,145,4600,6,0,0,1,1,0,1,0,0,0,0
45000,50000,37,4,16.1,796,59,2500,21,0,0,1,1,0,1,0,1,0,0
459999,73000,99,5,25.8,1498,215,2375,5,1,0,0,1,0,1,0,0,0,0
325000,90000,73.94,5,23.2,1248,190,2000,7,1,0,0,1,0,1,0,1,0,0
350000,50000,67.04,5,20.5,998,90,3500,6,0,0,1,1,0,1,0,1,0,0
440000,80000,126.3,5,22.3,1582,259.9,2325,10,1,0,0,1,0,1,0,0,0,1
320000,70000,90,5,21.9,1396,22.4,2250,10,1,0,0,1,0,1,0,1,0,0
169000,41000,62,5,18,995,90.3,4200,10,0,0,1,1,0,1,0,0,0,0
350000,50000,73.9,5,16.4,1198,110,3750,8,0,0,1,1,0,1,1,0,0,0
350000,113226,67,5,19.6,1399,160,2000,7,1,0,0,0,0,1,0,0,0,0
310000,90000,68.1,5,20,1399,160,2000,8,1,0,0,1,0,1,0,1,0,0
150000,70000,82,5,19.3,1248,154.9,2500,14,0,0,1,1,0,1,0,0,0,1
420000,160500,115,5,13.5,2179,277.5,1950,11,1,0,0,1,0,1,1,0,0,0
685000,30000,91.1,5,19.1,1373,130,4000,6,0,0,1,1,0,0,0,0,0,0
560000,132000,108.45,5,19.7,1461,245,1750,7,1,0,0,1,0,1,0,1,0,0
470000,120000,74,5,22.9,1248,190,2000,8,1,0,0,1,0,1,0,0,0,1
380000,80000,103.2,5,16.2,1599,14.9,2500,10,0,0,1,1,0,1,0,1,0,0
670000,57000,120,7,15.4,1997,280,2300,6,1,0,0,1,0,1,0,1,0,0
550000,5000,81.8,5,22,1197,113,4200,3,0,0,1,1,0,1,0,0,0,0
749000,25000,121.3,5,17,1591,154.9,4200,5,0,0,1,1,0,1,0,0,0,0
899000,80000,126.2,5,19.6,1582,259.9,2325,6,1,0,0,1,0,1,0,1,0,0
290000,88000,123.7,5,16.5,1991,305,2000,10,1,0,0,1,0,1,0,0,0,1
869999,217000,100.6,7,12.9,2494,200,2400,7,1,0,0,1,0,1,0,1,0,0
350000,60000,67,7,20.6,1198,104,4000,6,0,0,1,1,0,1,0,0,0,0
500000,43000,83.14,5,20.8,1197,115,4000,4,0,0,1,1,0,1,0,0,0,0
400000,77000,103.6,5,21.6,1498,250,2000,7,1,0,0,1,0,0,0,1,0,0
260000,30000,53.3,5,25.1,799,72,4386,5,0,0,1,1,0,1,0,0,0,0
220000,40000,47.3,5,22.7,796,69,3500,6,0,0,1,1,0,1,0,1,0,0
190000,139000,73.8,8,18.2,1248,172.5,1750,7,1,0,0,1,0,1,0,1,0,0
400000,80000,82,5,18.9,1197,114,4000,5,0,0,1,1,0,1,0,0,0,0
170000,76000,56.3,5,25.4,936,142.5,1750,7,1,0,0,1,0,1,0,1,0,0
650000,3500,81.86,5,18.6,1197,117,4000,2,0,0,1,1,0,1,0,0,0,0
60000,62000,37,4,16.1,796,59,2500,14,0,0,1,1,0,1,0,1,0,0
300000,110000,127,7,12,2092,20,3750,14,0,0,1,1,0,1,0,1,0,0
125000,40000,62.1,5,16.2,995,90.3,4200,9,0,0,1,1,0,1,0,1,0,0
130000,120000,82,5,19.3,1248,154.9,2500,8,1,0,0,1,0,1,0,1,0,0
500000,1500000,140,7,15.1,2179,330,2200,9,1,0,0,1,0,1,0,0,0,0
170000,70000,46.3,5,19.7,796,62,3000,10,0,0,1,1,0,1,0,0,0,1
310000,77000,73.9,5,19.3,1248,190,2000,9,1,0,0,1,0,1,0,1,0,0
130000,110000,62,5,18,995,90.3,4200,10,0,0,1,1,0,1,0,1,0,0
465000,20000,67.04,5,20.5,998,90,3500,5,0,0,1,1,0,1,0,0,0,0
160000,90000,82,5,19.3,1248,154.9,2500,26,1,0,0,1,0,1,0,0,0,1
800000,120005,198.5,5,11,2987,46.5,2800,16,1,0,0,1,0,0,0,1,0,0
260000,16830,67.1,5,20.2,998,90,3500,9,0,0,1,1,0,1,0,0,0,0
500000,70000,63,9,15.9,2523,180,1470,8,1,0,0,1,0,1,0,0,0,0
325000,38000,67,5,23,999,91,4250,4,0,0,1,1,0,1,0,0,0,0
400000,80000,63,9,15.9,2523,180,1470,8,1,0,0,1,0,1,0,0,0,0
3200000,50000,174.5,7,14.2,2755,420,2000,3,1,0,0,1,0,1,0,0,0,0
200000,50000,52.8,5,17.8,1396,85,2500,14,1,0,0,1,0,1,0,0,0,0
450000,52000,100,7,17.2,1493,240,2200,8,1,0,0,1,0,1,0,0,0,0
229999,50000,70,5,17,1405,13.5,2500,9,1,0,0,1,0,1,0,0,0,0
340000,30000,55.2,5,21.1,814,74.5,4000,5,0,0,1,1,0,1,0,0,0,0
550000,103000,62.1,7,15.9,2523,195,1800,7,1,0,0,1,0,1,0,0,0,0
975000,93468,153.86,7,11.4,2953,380,2500,10,1,0,0,1,0,0,0,1,0,0
3800000,20000,190,5,18,1969,400,2500,2,1,0,0,1,0,0,0,0,0,0
225000,80000,102,5,14,1595,15,3800,11,0,0,1,1,0,1,0,1,0,0
3250000,12000,197,7,10.9,3198,470,2125,3,1,0,0,1,0,0,0,0,0,0
280000,70000,69,5,25,1396,140,2400,8,1,0,0,1,0,1,0,0,0,0
700000,4500,88.76,5,19.5,1199,110,4800,2,0,0,1,1,0,1,0,0,0,0
259000,35000,69,5,23,1396,140,2400,9,1,0,0,1,0,1,0,0,0,0
3200000,60000,174.5,7,15,2755,450,2000,3,1,0,0,1,0,0,0,0,0,0
1400000,30000,140,7,16,1997,320,2200,3,1,0,0,1,0,1,0,0,0,0
416000,40000,110.4,5,17,1499,136,4250,6,0,0,1,1,0,0,0,0,0,0
250000,70000,90,5,19,1248,200,2375,10,1,0,0,1,0,1,0,0,0,0
210000,120000,88.8,5,21.1,1248,200,2375,11,1,0,0,1,0,1,0,0,0,0
290000,120000,120,8,12,2179,290,2300,13,1,0,0,1,0,1,0,1,0,0
220000,90000,69,5,23,1396,140,2400,9,1,0,0,1,0,1,0,0,0,0
246000,35000,69,5,23,1396,140,2400,9,1,0,0,1,0,1,0,1,0,0
260000,30000,34.2,8,16.8,796,59,2500,3,0,0,1,1,0,1,0,0,0,0
1050000,70000,88.7,5,21.3,1396,219.7,2125,3,1,0,0,1,0,1,0,0,0,0
290000,60000,88.76,5,21,1248,200,2375,9,1,0,0,1,0,1,0,0,0,0
310000,70000,69,5,25,1396,140,2400,8,1,0,0,1,0,1,0,0,0,0
